CT_TYPE,CC_CODE,CC_DESC_AR,CC_DESC_EN,COMMODTIY_TYPE,COMMODTIY_CODE,COMM_NAME_AR,COMM_NAME_EN,2023,2024
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8041021,تمر مضغوط (مكنوز),PRESSED DATES,616495158.0,556680512.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8041029,غيره من تمر مجفف,OTHER DRIED DATES,338013918.0,348443909.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8042010,تين طازج,FRESH FIGS,6184113.0,29653269.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8042020,تين جاف,DRIED FIGS,4647711.0,2543345.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8043000,أناناس,PINEAPPLES,6631998.0,5012975.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8044000,أفوكادو (كمثرى أمريكي),AVOCADOS,1008265.0,1188833.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8045010,جوافه,GUAVAS,1957363.0,1482490.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8045020,مانجو,MANGOES,15110668.0,10892869.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8045030,مانجوستين,MANGOSTEENS,29426.0,1053022.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8051000,برتقال,ORANGES,37576643.0,44305521.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8052100,"يوسفى ""ماندرين""(بما فيها التانجارين والساتسوما)",Mandarins (including tangerines and satsumas),14734431.0,21306991.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8052200,كلمنتينا,Clementines,498017.0,907993.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8052900,حمضيات مهجنة عدا اليوسفي والكلمنتينا,Citrus hybrids other than mandarins and clementines,58880.0,825583.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8054000,جريب فروت,GRAPEFRUIT,4268932.0,10871446.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8055010,ليمون طازج,FRESH LEMONS,35252721.0,29983129.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8055020,ليمون جاف,DRIED LEMONS,159490.0,513591.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8059000,غيرها من  حمضـيات,OTHER CITRUS FRUIT,1252568.0,920022.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8061000,عنب طازج,FRESH GRAPES,2512969.0,2746279.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8071100,"بطيخ اخضر,",GREEN WATERMELON,418148.0,4823410.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8071910,بطيخ اصفر(شمام وقاوون ),CANTALOUPE,12000.0,427766.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8071990,غيرهامن بطيخ (بمافيه الشمام )وباباياطازج,"WATERMELON, CANTALOUPE AND FRESH PAPAYA.",38765.0,30696.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8072000,بابايا,PAPAWS (PAPAYAS),1244719.0,885122.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8081000,تفاح، طازج,"APPLES, FRESH",15889952.0,24977354.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8083000,كمثرى،طازجه,"PEARS, FRESH",3755073.0,4536238.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8084000,سفرجل،طازج,"QUINCES, FRESH",465916.0,196097.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8091000,مشمش،،طازج,"APRICOTS, FRESH",1707248.0,2018280.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8092900,غيرها من كرز، طازج,"CHERRIES, FRESH",892443.0,1041441.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8093000,دراق بما فيه نيكتارين (أو خوخ من نوع برونوس بيرسيكا),"PEACHES, INCLUDING NECTARINES, FRESH",223094.0,478216.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8094000,برقوق وبرقوق السياح،طازج,"PLUMS AND SLOES, FRESH",1532361.0,3915616.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8101000,فراوله طازجه,"STRAWBERRIES, FRESH",726504.0,850402.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8102000,توت احمر فريز وتوت اسود طازج,"RASPBERRIES, BLACKBERRIES, FRESH",1614313.0,10364953.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8103000,توت برى اسود وابيض، واحمر وكشمش،(عنب الثعلب)ـ  طازج,"BLACK, WHITE OR RED CURRANTS AND GOOSEBERRIES, FRESH",208104.0,987757.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8104000,عنب الكرانبرى وعنب الدب ،طازج,"CRANBERRIES, BILBERRIES, FRESH",39800.0,474051.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8105000,فاكهه كيوى طازجة,"RASPBERRIES, BLACKBERRIES, FRESH",1273827.0,4447791.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8107000,غيرها من فواكه طازجه,"OTHER FRUIT, FRESH",,1794874.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8109010,رمان،طازج,"POMEGRANATES, FRESH",8781637.0,10482107.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8109030,تين شوكى طازج,"PRICKLY-PEARS, FRESH",621933.0,1031417.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,8109090,غيرها من فواكه طازجه,"OTHER FRUIT, FRESH",28557797.0,3234659.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,9011100,بن غير محمص، غير منزوع منه الكافيين,"UNROASTED COFFEE, NOT DECAFFEINATED",48006226.0,82022615.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,9022000,غيره من شاي أخضر,OTHER GREEN TEA,401783.0,774085.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,9024000, شاي أسود (مخمر) في عبوات يزيد وزنها عن 3 كيلو,"BLACK TEA, OVER 3 KG PACKINGS",11673779.0,53281375.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,9030000,مته (ماتيه),MATE,7500.0,
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,9041100,فلفل غير مسحوق ولا مطحون,"PEPPER, NEITHER CRUSHED NOR GROUND",456249.0,129561.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,9042100,"ثمار من فصيلة ""كابيسوكوم"" أو ""بيمنتا"" مجففة","FRUITS OF THE GENUS CAPSICUM OR PIMENTA, DRIED",172851.0,382487.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,9051000,فانيليا غير مسحوقة ولا مطحونة,"Vanilla, neither crushed nor ground",86487.0,20577.0
ISI4,1,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,9061100,قرفة (سيناموم زيلانيكوم بلوم), Cinnamon (Cinnamomum zeylanicum Blume),2844259.0,610082.0
