CT_TYPE,CC_CODE,CC_DESC_AR,CC_DESC_EN,COMMODTIY_TYPE,COMMODTIY_CODE,COMM_NAME_AR,COMM_NAME_EN,2023,2024,Growth,Share
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,32099090.0,غيره من دهانات اساسها بوليمرات اخر مبدده فى وسط مائى,"OTHER PAINTS FROM OTHER POLYMERS, WATER-BASED",12073629.0,23088310.0,0.9122924847202113,2.6446377660314138e-05
ISI4,32.0,الصناعات التحويلية الأخرى,Other manufacturing,H,96162000.0,ذاريات للمساحيق او لوضع مواد التجميل او محضرات التطريه,POWDER PUFFS AND PADS FOR COSMETICS,12068972.0,16257882.0,0.34708092785367306,1.8622501487931486e-05
ISI4,25.0,صُنع منتجات المعادن المشكَّلة، باستثناء الآلات والمعدات,"Manufacture of fabricated metal products, except machinery and equipment",H,73170020.0,مسامير تنجيد من حديد او صلب,TACKS,12067623.0,10543126.0,-0.12632951824895425,1.2076565669651749e-05
ISI4,28.0,صُنع الآلات والمعدات غير المصنّفة في موضع آخر,Manufacture of machinery and equipment n.e.c.,H,84614000.0,الات قطع التروس، او تجليخها او تشطيبها,"GEAR CUTTING, GEAR GRINDING OR GEAR FINISHING MACHINES",12061182.0,9740912.0,-0.19237500934817167,1.115767405703951e-05
ISI4,23.0,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,70181090.0,غيرها من مصنوعات من حلى غوايه ( مقلده )ـ,OTHER ARTICLES OF IMITATION JEWELLERY,12048383.0,11898872.0,-0.012409217070871668,1.3629497466195552e-05
ISI4,10.0,صُنع المنتجات الغذائية,Manufacture of food products,H,7129000.0,غيرها من خضروات وخضروات مشـكله مجففه,"OTHER VEGETABLES; MIXTURES OF VEGETABLES, DRIED",12033516.0,15281692.0,0.26992742603242476,1.7504330023314887e-05
ISI4,10.0,صُنع المنتجات الغذائية,Manufacture of food products,H,8112000.0,توت احمر فريز وتوت اسود مجمد,"RASPBERRIES, BLACKBERRIES, FROZEN",12032013.0,13394570.0,0.11324430916090267,1.5342736511139792e-05
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,55131100.0,نسج من الياف بوليستربقطن ،ساده لايتجاوز الوزن 170جم/م2,"BLEACHED POLYESTER, PLAIN, COTTON MIXED, UNDER 171 G/M2",12029373.0,3921616.0,-0.6739966413877099,4.49199347092665e-06
ISI4,23.0,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68099030.0,قوالب مستعمله فى صناعه الالواح الجصيه,MOULDS FOR INDUSTRY OF PLASTERBOARD,12025596.0,15531844.0,0.291565424283337,1.779086525540779e-05
ISI4,25.0,صُنع منتجات المعادن المشكَّلة، باستثناء الآلات والمعدات,"Manufacture of fabricated metal products, except machinery and equipment",H,83017000.0,مفاتيح منفصله من معادن عاديه,KEYS PRESENTED SEPARATELY,12020211.0,18038024.0,0.5006412117058511,2.0661555347698045e-05
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,28353910.0,حمض بروفوسفات الصوديوم,SODIUM ACID PYROPHOSPHATE,12012338.0,12914544.0,0.07510661121923143,1.4792893370486796e-05
ISI4,24.0,صُنع الفلّزات القاعدية,Manufacture of basic metals,H,72082600.0,منتجات حديد وصلب مسطحة مجلخة بسمك (3-4.74)مم,OTHER FLAT-ROLLED PRODUCTS OF IRONS OF THICKNESS (3 - 4.74)MM,12009797.0,54627372.0,3.5485674737050092,6.257262270397748e-05
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,33069090.0,غيرها من محضرات العنايه بالاسنان,OTHER DENTAL PREPARATIONS,11991792.0,15377830.0,0.2823629696045428,1.7614450766474834e-05
ISI4,29.0,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87032331.0,سيارات جيب موديل سنة التخليص أو التي تليها (1501-3000) سم3,"JEEPS, CURRENT, SPARK IGNITION, 1501 TO 3000 CC",11985878.0,1381127.0,-0.8847704773901419,1.5820043233505045e-06
ISI4,28.0,صُنع الآلات والمعدات غير المصنّفة في موضع آخر,Manufacture of machinery and equipment n.e.c.,H,84186100.0,فريزرات من التى تعمل بالضغط مجهزه بمكثفات تبادل حرارى,COMPRESSION FREEZERS WITH HEAT EXCHANGING CONDENSERS,11968500.0,33251362.0,1.7782397125788527,3.808758965778866e-05
ISI4,23.0,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,70191500.0,حصر مضمومة كيماوياً,Chemically bonded mats,11967739.0,11786907.0,-0.015109955188695208,1.350124777296391e-05
ISI4,31.0,صُنع الأثاث,Manufacture of furniture,H,94038300.0,من أسل هندي (روطان),Of rattan,11966470.0,1299711.0,-0.8913872679244589,1.4887468140918305e-06
ISI4,28.0,صُنع الآلات والمعدات غير المصنّفة في موضع آخر,Manufacture of machinery and equipment n.e.c.,H,84619000.0,غيرها من عدد اليه لازاله ونزع المعادن,OTHER MACHINE-TOOLS FOR REMOVING METAL,11953276.0,14199619.0,0.18792697499831845,1.626487545890419e-05
ISI4,32.0,الصناعات التحويلية الأخرى,Other manufacturing,H,96110000.0,اختام باصمه بالشمع،اختام موءرخه او مرقمه ؛ صففات الحروف,"DATE, SEALING OR NUMBERING STAMPS AND THE LIKE FOR HAND",11952508.0,8808721.0,-0.26302320818358793,1.0089901004895551e-05
ISI4,28.0,صُنع الآلات والمعدات غير المصنّفة في موضع آخر,Manufacture of machinery and equipment n.e.c.,H,84671930.0,الات شحذ وصقل وتلميع وجلى وتسويه الاسطح,"SURFACE GRINDERS, POLISHERS, ETC., HAND, PNEUMATIC",11950602.0,15615219.0,0.3066470626333301,1.7886366690438272e-05
ISI4,28.0,صُنع الآلات والمعدات غير المصنّفة في موضع آخر,Manufacture of machinery and equipment n.e.c.,H,84762100.0,الات البيع الذاتى للمشروبات ذات اجهزة تسخين اوتبريد,VENDING MACHINE FOR DRINKS,11945840.0,24868698.0,1.0817873000140634,2.8485713299427237e-05
ISI4,24.0,صُنع الفلّزات القاعدية,Manufacture of basic metals,H,72124000.0,منتجات من صلب مدهونه او مطليه بلدائن،يقل عرضها عن 600مم,"PAINTED OR PLASTIC COATED STEEL, UNDER 600 MM WIDE",11943657.0,12062695.0,0.009966629148844445,1.3817147620210533e-05
ISI4,22.0,صُنع منتجات المطاط واللدائن,Manufacture of rubber and plastics products,H,40159010.0,غيرها من اصناف البسه ولوازمها من مطاط,FOR DIVERS AND FIREMEN,11943178.0,15988209.0,0.3386896686962214,1.8313606033790845e-05
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,55092100.0,خيوط غزل مفرده من بوليستر,SINGLE POLYESTER YARN,11924119.0,7803315.0,-0.34558561517207265,8.938264233821975e-06
ISI4,22.0,صُنع منتجات المطاط واللدائن,Manufacture of rubber and plastics products,H,39204910.0,اغطية سفرة من بوليمرات كلوريد الفينيل,TABLE COVER )WATS(,11918343.0,9491728.0,-0.203603386813083,1.0872247615220785e-05
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,29314979.0,مركبات عضوية فوسفورية نيتروجينية؛ غير مذكورة في مكان آخر,Organo-phosphoro-nitrogen compounds; not elsewhere specified,11900432.0,9604453.0,-0.19293240783191737,1.1001367846270996e-05
ISI4,24.0,صُنع الفلّزات القاعدية,Manufacture of basic metals,H,72191400.0,لفائف مجلخه بالحراره، من صلب ضد الصدا بسمك اقل من 3 مم,"HOT-ROLLED STAINLESS, OVER 599MM WIDE, UNDER 3MM THICK",11886048.0,18990614.0,0.5977231456578335,2.175269432215909e-05
ISI4,17.0,صُنع الورق ومنتجات الورق,Manufacture of paper and paper products,H,48149000.0,غيره من ورق حائط واغطيه جدران,OTHER WALLPAPER AND WALL COVERINGS,11877604.0,13385439.0,0.12694774131213668,1.5332277457427488e-05
ISI4,32.0,الصناعات التحويلية الأخرى,Other manufacturing,H,65061050.0,خوذات عمال البناء والانشاءات واقيه وان كانت مبطنه،مزينه,CONSTRUCTION WORKERS' HELMETS,11850615.0,16164289.0,0.36400423100404494,1.851529590101924e-05
ISI4,27.0,صُنع المعدات الكهربائية,Manufacture of electrical equipment,H,85044013.0,شاحن للبطاريات الجافة,Charger for dry batteries,11842665.0,13350584.0,0.1273293637876272,1.5292352989445628e-05
ISI4,27.0,صُنع المعدات الكهربائية,Manufacture of electrical equipment,H,85087000.0, أجزاء مكانس كهربائية,  Vacuum Vleaners Parts,11831569.0,7984348.0,-0.3251657493608836,9.145627487649546e-06
ISI4,25.0,صُنع منتجات المعادن المشكَّلة، باستثناء الآلات والمعدات,"Manufacture of fabricated metal products, except machinery and equipment",H,73251090.0,غيرها من مصنوعات من حديد صب ( زهـــــــــر )ـ,OTHER ARTICLES OF CAST IRON,11814004.0,16105308.0,0.36323874615244756,1.8447736439075816e-05
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,29032300.0,رابع كلورو اثيلين (بيركلور اثيلين)ـ,TETRACHLOROETHYLENE (PERCHLOROETHYLENE),11801817.0,20361745.0,0.7253059422968514,2.3323248782306418e-05
ISI4,25.0,صُنع منتجات المعادن المشكَّلة، باستثناء الآلات والمعدات,"Manufacture of fabricated metal products, except machinery and equipment",H,76110000.0,خزانات وصهاريج من ألومنيوم، تتجاوز سعتها 300 لتر,"ALUMINUM TANKS AND CONTAINERS, OVER 300 L",11792072.0,9346629.0,-0.2073802636211855,1.0706044763988542e-05
ISI4,10.0,صُنع المنتجات الغذائية,Manufacture of food products,H,3049900.0,غيرها من أسماك  مجمدة من أسماك أبو سيف أو أبو سن," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",11783829.0,11991775.0,0.017646725864742266,1.3735912696404094e-05
ISI4,29.0,صُنع المركبات ذات المحرّكات والمركبات المقطورة ونصف المقطورة,"Manufacture of motor vehicles, trailers and semi-trailers",H,87163920.0,مقطورات ذات  صناديق للتبريد ، غير اليه الحركه,"REFRIGERATOR TRAILERS FOR TRANSPORT, NOT MECHANICAL",11777178.0,69525165.0,4.903380674046024,7.963721772990984e-05
ISI4,8.0,الأنشطة الأخرى للتعدين واستغلال المحاجر,Other mining and quarrying,H,25120000.0,دقيق واتربه حفريات سليسيه,SILICEOUS FOSSIL MEALS AND EARTHS,11735347.0,5672641.0,-0.5166192358862504,6.497695423241548e-06
ISI4,26.0,صُنع الحواسيب والمنتجات الإلكترونية والبصرية,"Manufacture of computer, electronic and optical products",H,85284200.0,قابلة للتوصيل مباشرة ومعدة للاستعمال مع جهاز المعالجة الذاتية للب,Capable of directly connecting to and designed for use with an au,11729027.0,8019286.0,-0.3162871907448077,9.185647027524748e-06
ISI4,22.0,صُنع منتجات المطاط واللدائن,Manufacture of rubber and plastics products,H,39211200.0,الواح وصفائح واشرطه وافلام...الخ، من بوليمرات كلوريدفنيل,"POLYMERS OF VINYL CHLORIDE SHEETS, FILM, ETC.",11697584.0,15153337.0,0.2954245081719439,1.7357306494759107e-05
ISI4,32.0,الصناعات التحويلية الأخرى,Other manufacturing,H,90183120.0,محاقن للعيون ، للاءذن ، للحنجره,"SYRINGES FOR EYES, EARS AND LARYNX",11696595.0,18308652.0,0.5652975930174551,2.0971544701334388e-05
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,34054000.0,معاجين ومساحيق الجلى وغيرها من اصناف مماثله,SCOURING PASTES AND POWDERS AND SIMILAR,11675664.0,1235496.0,-0.8941819497375053,1.4151920956452627e-06
ISI4,32.0,الصناعات التحويلية الأخرى,Other manufacturing,H,66032000.0,هياكل و مظلات ، بما فيها الهياكل المركبه على عصى (سيقان)ـ,"UMBRELLA FRAMES, INCLUDING FRAMES ON SHAFTS",11650427.0,12538358.0,0.07621445977902784,1.4361993186518246e-05
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,28281000.0,هيبوكلوريت الكالسيوم التجارى,COMMERCIAL CALCIUM HYPOCHLORITE,11648816.0,11857957.0,0.017953841832508987,1.3582631604555105e-05
ISI4,8.0,الأنشطة الأخرى للتعدين واستغلال المحاجر,Other mining and quarrying,H,27030010.0,خنور للاستخدام في التربة الزراعية او لتحسين خواص التربة,FOR USING IN AN AGRICULTURE SOIL OR IMPROVING THE SOIL,11647097.0,31257550.0,1.6837202437654637,3.580378867210949e-05
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,28342930.0,غيرها من نيترات الكالسيوم,OTHER CALCIUM NITRATE,11619783.0,8521673.0,-0.26662373987534876,9.761103452600133e-06
ISI4,22.0,صُنع منتجات المطاط واللدائن,Manufacture of rubber and plastics products,H,40069040.0,الواح وصفائح واشرطه من مطاط غير مبركن,"PLATES, SHEETS AND STRIPS OF UNVULCANIZED RUBBER",11611264.0,14005369.0,0.20618814626900223,1.604237286514501e-05
ISI4,23.0,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,69074000.0,خزف للتشطيب,Finishing ceramics”.,11596532.0,16379181.0,0.41242062713231853,1.8761442760108547e-05
